"Units","scenario","region","subsector","technology","output","year","value"
"EJ","CCSP450","Argentina","solar","PV","electricity",2015,5.39942e-05
"EJ","CCSP450","Argentina","solar","PV","electricity",2020,0.00200757
"EJ","CCSP450","Argentina","solar","PV","electricity",2025,0.0402457
"EJ","CCSP450","Argentina","solar","PV","electricity",2030,0.0947117
"EJ","CCSP450","Argentina","solar","PV","electricity",2035,0.148483
"EJ","CCSP450","Argentina","solar","PV","electricity",2040,0.200827
"EJ","CCSP450","Argentina","solar","PV","electricity",2045,0.250918
"EJ","CCSP450","Argentina","solar","PV","electricity",2050,0.323605
"EJ","CCSP450","Argentina","solar","PV","electricity",2055,0.362859
"EJ","CCSP450","Argentina","solar","PV","electricity",2060,0.394769
"EJ","CCSP450","Argentina","solar","PV","electricity",2065,0.426997
"EJ","CCSP450","Argentina","solar","PV","electricity",2070,0.462533
"EJ","CCSP450","Argentina","solar","PV","electricity",2075,0.489558
"EJ","CCSP450","Argentina","solar","PV","electricity",2080,0.509152
"EJ","CCSP450","Argentina","solar","PV","electricity",2085,0.526271
"EJ","CCSP450","Argentina","solar","PV","electricity",2090,0.540168
"EJ","CCSP450","Argentina","solar","PV","electricity",2095,0.553118
"EJ","CCSP450","Argentina","solar","PV","electricity",2100,0.562055
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2020,2.31831e-06
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2025,4.20321e-05
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2030,0.000212461
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2035,0.000920698
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2040,0.00266109
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2045,0.0053644
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2050,0.0105354
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2055,0.0130356
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2060,0.0150716
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2065,0.0175405
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2070,0.0211591
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2075,0.0237181
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2080,0.0247465
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2085,0.0257313
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2090,0.0267269
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2095,0.0278955
"EJ","CCSP450","Argentina","solar","PV_storage","electricity",2100,0.0298027
"EJ","CCSP450","Argentina","wind","wind","electricity",2005,0.00027
"EJ","CCSP450","Argentina","wind","wind","electricity",2010,8.99999e-05
"EJ","CCSP450","Argentina","wind","wind","electricity",2015,0.00215617
"EJ","CCSP450","Argentina","wind","wind","electricity",2020,0.00633425
"EJ","CCSP450","Argentina","wind","wind","electricity",2025,0.055559
"EJ","CCSP450","Argentina","wind","wind","electricity",2030,0.0971751
"EJ","CCSP450","Argentina","wind","wind","electricity",2035,0.141253
"EJ","CCSP450","Argentina","wind","wind","electricity",2040,0.17312
"EJ","CCSP450","Argentina","wind","wind","electricity",2045,0.191032
"EJ","CCSP450","Argentina","wind","wind","electricity",2050,0.227648
"EJ","CCSP450","Argentina","wind","wind","electricity",2055,0.234071
"EJ","CCSP450","Argentina","wind","wind","electricity",2060,0.239575
"EJ","CCSP450","Argentina","wind","wind","electricity",2065,0.252357
"EJ","CCSP450","Argentina","wind","wind","electricity",2070,0.273329
"EJ","CCSP450","Argentina","wind","wind","electricity",2075,0.288295
"EJ","CCSP450","Argentina","wind","wind","electricity",2080,0.295168
"EJ","CCSP450","Argentina","wind","wind","electricity",2085,0.303718
"EJ","CCSP450","Argentina","wind","wind","electricity",2090,0.311271
"EJ","CCSP450","Argentina","wind","wind","electricity",2095,0.319985
"EJ","CCSP450","Argentina","wind","wind","electricity",2100,0.323603
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2020,2.61821e-05
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2025,0.00108222
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2030,0.00598882
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2035,0.0211136
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2040,0.0526279
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2045,0.0996004
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2050,0.175327
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2055,0.22099
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2060,0.262702
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2065,0.302672
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2070,0.349139
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2075,0.384092
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2080,0.408831
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2085,0.427744
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2090,0.4451
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2095,0.460937
"EJ","CCSP450","Argentina","wind","wind_offshore","electricity",2100,0.473939
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2020,2.36157e-05
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2025,0.000425287
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2030,0.00138097
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2035,0.00340041
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2040,0.0063356
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2045,0.00959594
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2050,0.0151808
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2055,0.0180694
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2060,0.0204506
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2065,0.0236637
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2070,0.0283824
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2075,0.0319065
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2080,0.0335632
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2085,0.0353332
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2090,0.0368411
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2095,0.0388819
"EJ","CCSP450","Argentina","wind","wind_storage","electricity",2100,0.0434851
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2025,0.00162587
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2030,0.00495865
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2035,0.0102737
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2040,0.0177891
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2045,0.0274707
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2050,0.0406495
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2055,0.0541959
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2060,0.0692121
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2065,0.0857261
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2070,0.104388
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2075,0.125138
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2080,0.146721
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2085,0.168854
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2090,0.192241
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2095,0.215916
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC CCS)","electricity",2100,0.239372
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2025,0.000289348
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2030,0.000411012
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2035,0.000308778
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2040,0.000126941
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2045,0.00014155
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2050,0.000216676
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2055,0.000425996
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2060,0.000499378
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2065,0.000539962
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2070,0.000571475
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2075,0.000550213
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2080,0.000576695
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2085,0.000591718
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2090,0.000588105
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2095,0.000599249
"EJ","CCSP450","Australia_NZ","biomass","biomass (IGCC)","electricity",2100,0.000579444
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2025,0.0177091
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2030,0.0711124
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2035,0.122018
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2040,0.172044
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2045,0.213903
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2050,0.255931
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2055,0.282237
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2060,0.312365
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2065,0.346629
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2070,0.386014
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2075,0.42962
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2080,0.46882
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2085,0.49597
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2090,0.500639
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2095,0.509759
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv CCS)","electricity",2100,0.522031
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2005,0.00187915
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2010,0.000655171
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2015,0.00135944
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2020,0.00271188
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2025,0.00356905
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2030,0.00317229
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2035,0.00120654
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2040,0.000286418
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2045,0.000206153
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2050,0.000241617
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2055,0.000420503
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2060,0.000470909
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2065,0.00048808
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2070,0.000491455
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2075,0.000445003
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2080,0.000448788
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2085,0.00043788
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2090,0.000415259
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2095,0.00040915
"EJ","CCSP450","Australia_NZ","biomass","biomass (conv)","electricity",2100,0.000377738
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2025,0.0323557
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2030,0.0800079
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2035,0.131909
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2040,0.185055
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2045,0.2343
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2050,0.293745
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2055,0.349885
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2060,0.402672
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2065,0.45252
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2070,0.500719
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2075,0.547737
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2080,0.589193
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2085,0.600585
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2090,0.596765
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2095,0.585792
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC CCS)","electricity",2100,0.570372
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2025,0.00856161
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2030,0.0078054
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2035,0.00370485
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2040,0.00139233
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2045,0.001255
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2050,0.00151776
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2055,0.00236125
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2060,0.00244449
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2065,0.00241194
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2070,0.00230955
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2075,0.00205086
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2080,0.00198722
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2085,0.00181964
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2090,0.00164304
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2095,0.00153624
"EJ","CCSP450","Australia_NZ","coal","coal (IGCC)","electricity",2100,0.00139192
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2025,0.0610617
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2030,0.131423
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2035,0.194348
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2040,0.248821
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2045,0.289639
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2050,0.337682
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2055,0.380257
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2060,0.416094
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2065,0.448193
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2070,0.478039
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2075,0.506535
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2080,0.527823
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2085,0.502067
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2090,0.467902
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2095,0.436762
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul CCS)","electricity",2100,0.409517
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul)","electricity",1990,0.438993
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul)","electricity",2005,0.67249
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul)","electricity",2010,0.653734
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul)","electricity",2015,0.574789
"EJ","CCSP450","Australia_NZ","coal","coal (conv pul)","electricity",2020,0.677881
